repo,file_path,language,framework,matched_keywords,html_url
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Assets/Colors/Colors+Text.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Assets/Colors/Colors+Text.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Assets/Colors/Colors.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Assets/Colors/Colors.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Assets/Fonts.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Assets/Fonts.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Base.lproj/LaunchScreen.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<viewController; <imageView; <constraints>,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Base.lproj/LaunchScreen.storyboard
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/ActionButton.swift,Swift,UIKit,import UIKit; UIButton; UIImageView; addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/ActionButton.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMActionButton.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMActionButton.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMCachedAsyncImageView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMCachedAsyncImageView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMContentUnavailableView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMContentUnavailableView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMDrawerView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; VStack; ZStack; ViewBuilder; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMDrawerView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMFilterButton.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; HStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMFilterButton.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMSegmentedControlView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; VStack; HStack; ForEach(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMSegmentedControlView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/BMTopBlobView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/BMTopBlobView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/CardView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; layoutSubviews(),https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/CardView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/CollapsibleCardView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UIImageView; addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/CollapsibleCardView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailTapGestureRecognizer.swift,Swift,UIKit,import UIKit; UIImageView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailTapGestureRecognizer.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/DescriptionCardView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UILabel; addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/DescriptionCardView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/DetailView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/DetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/LocationDetailView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UILabel; UIImageView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/LocationDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/OpenTimesCardSwiftUIView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ForEach(; ViewBuilder; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/OpenTimesCardSwiftUIView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/OpenTimesCardView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIImageView; addSubview(; UIStackView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/OpenTimesCardView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/DetailView/OverviewCardView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIButton; UIImageView; addSubview(; UIStackView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/DetailView/OverviewCardView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/FilterView/FilterView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UICollectionView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/FilterView/FilterView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/FilterView/FilterViewCell.swift,Swift,UIKit,import UIKit; UICollectionView; UILabel; addSubview(; layoutSubviews(),https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/FilterView/FilterViewCell.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/IconPairView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIImageView; addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/IconPairView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/Images/ImageLoader.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/Images/ImageLoader.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/Images/ImageViewCell.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIImageView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/Images/ImageViewCell.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/ReviewPrompter.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/ReviewPrompter.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/ScrollingStackView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; addSubview(; UIStackView; UIScrollView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/ScrollingStackView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Common/TagView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UILabel,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Common/TagView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Data/ItemProtocols/BMCalendarEvent.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Data/ItemProtocols/BMCalendarEvent.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Data/ItemProtocols/HasImage.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Data/ItemProtocols/HasImage.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Data/ItemProtocols/SearchItem.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Data/ItemProtocols/SearchItem.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Debug/DebugView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; NavigationStack; VStack; List {,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Debug/DebugView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Debug/DebugViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Debug/DebugViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/BarView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/BarView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/DrawerViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; viewDidLoad(); addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/DrawerViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/DrawerViewDelegate.swift,Swift,UIKit,import UIKit; UIViewController; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/DrawerViewDelegate.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/MainDrawerViewDelegate.swift,Swift,UIKit,import UIKit; UIViewController; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/MainDrawerViewDelegate.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/SearchDrawerViewController.swift,Swift,UIKit,import UIKit; viewDidLoad(),https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/SearchDrawerViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Drawer/SearchDrawerViewDelegate.swift,Swift,UIKit,import UIKit; UIViewController; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Drawer/SearchDrawerViewDelegate.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/BMAddedCalendarStatusOverlayView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/BMAddedCalendarStatusOverlayView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/BMNoEventsView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/BMNoEventsView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/CalendarEventsListView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; ForEach(; ViewBuilder; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/CalendarEventsListView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/CalendarSectionView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/CalendarSectionView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/CalendarView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; ForEach(; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/CalendarView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventDataSource/BMEventCalendarEntry.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventDataSource/BMEventCalendarEntry.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventDataSource/EventScrapper.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventDataSource/EventScrapper.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventDataSource/EventsViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventDataSource/EventsViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventDetailView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ZStack; ViewBuilder; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventRowView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventRowView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventsDateSectionView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; ForEach(; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventsDateSectionView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Events/EventsView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @StateObject; NavigationStack; VStack; ZStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Events/EventsView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/FeedbackForm/FeedbackFormPresenter.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; UIViewController; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/FeedbackForm/FeedbackFormPresenter.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/FeedbackForm/FeedbackFormView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationView; HStack; ForEach(; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/FeedbackForm/FeedbackFormView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/DiningDataSource/BMDiningLocation.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/DiningDataSource/BMDiningLocation.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/DiningDataSource/DiningLocation.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/DiningDataSource/DiningLocation.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/DiningDataSource/DiningRestriction.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/DiningDataSource/DiningRestriction.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/DiningDetailView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; VStack; HStack; List {; ForEach(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/DiningDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/DiningHallsView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/DiningHallsView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Dining/MenuItemIconCacheManager.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Dining/MenuItemIconCacheManager.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/FitnessView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/FitnessView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymClassDataSource/GymClass.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymClassDataSource/GymClass.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymClassDataSource/GymClassType.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymClassDataSource/GymClassType.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymDataSource/BMGym.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymDataSource/BMGym.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymDataSource/Gym.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymDataSource/Gym.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymDetailViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView; UIButton; viewDidLoad(); addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymDetailViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymOccupancy/GymOccupancyView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @EnvironmentObject; VStack; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymOccupancy/GymOccupancyView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Fitness/GymOccupancy/GymOccupancyViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Fitness/GymOccupancy/GymOccupancyViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Guides/GuideDetailView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ZStack; List {; ForEach(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Guides/GuideDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Guides/GuidePlacesStackedCollageView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; ZStack; ForEach(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Guides/GuidePlacesStackedCollageView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Guides/GuidesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Guides/GuidesView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Home Drawer/BMHomeSectionListView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; List {; ForEach(; ViewBuilder; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Home Drawer/BMHomeSectionListView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Home Drawer/HomeDrawerRowImageView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Home Drawer/HomeDrawerRowImageView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Home Drawer/HomeSectionListRowView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Home Drawer/HomeSectionListRowView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/HomeView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; VStack; ZStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/HomeView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/HomeViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/HomeViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Libraries/LibrariesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Libraries/LibrariesView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Libraries/LibraryDataSource/BMLibrary.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Libraries/LibraryDataSource/BMLibrary.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Libraries/LibraryDetailViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView; UIButton; viewDidLoad(); addSubview(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Libraries/LibraryDetailViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/MapDataSource/MapMarker.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/MapDataSource/MapMarker.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/MapMarkerDetailView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UILabel; UIButton; UIImageView; addSubview(; layoutSubviews(); UIStackView; NSLayoutConstraint,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/MapMarkerDetailView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/MapMarkersDropdownView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @State; NavigationStack; VStack; HStack; ZStack; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/MapMarkersDropdownView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/MapUserLocationButton.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; ViewBuilder,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/MapUserLocationButton.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/MapViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; import UIKit; UIViewController; UIView; viewDidLoad(); NSLayoutConstraint,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/MapViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Map/SearchResultCell.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UITableView; UILabel; UIImageView; layoutSubviews(); UIStackView; NSLayoutConstraint,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Map/SearchResultCell.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/OpenClosedStatusManager.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/OpenClosedStatusManager.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/OpenClosedStatusView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/OpenClosedStatusView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Search/SearchAnnotation.swift,Swift,UIKit,import UIKit,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Search/SearchAnnotation.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Search/SearchBarView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Search/SearchBarView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Search/SearchResultsListRowView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Search/SearchResultsListRowView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Home/Search/SearchResultsView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; ZStack; List {; ForEach(; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Home/Search/SearchResultsView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/MainContainerViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView; viewDidLoad(); addSubview(; NSLayoutConstraint,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/MainContainerViewController.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Resources/ResourcesSectionDropdown.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ViewBuilder; .padding(; .frame(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Resources/ResourcesSectionDropdown.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Resources/ResourcesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; VStack; ZStack; ForEach(; .padding(,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Resources/ResourcesView.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Resources/ResourcesViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Resources/ResourcesViewModel.swift
asuc-octo/berkeley-mobile-ios,berkeley-mobile/Resources/SafariWebView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; UIViewController; UIView,https://github.com/asuc-octo/berkeley-mobile-ios/blob/HEAD/berkeley-mobile/Resources/SafariWebView.swift
